word1,word2,count
sa,conduite,1
infanterie,de,1
grande,pelouse,1
notre,attente,1
dangereux,coups,1
février,un,1
essayons,de,1
là-bas,près,1
seulement:,je,1
amèrement,nous,1
sales,un,1
toute,folie,1
su,par,1
est,dirigé,1
fut,trop,1
figé,dans,1
restai,un,1
poussins,vivants,1
galais,frappé,1
environs,viennent,1
fou,si,1
qui,peut-être,1
le,paquet,1
et,partis,1
arrangerait,de,1
une,rudesse,1
n,aie,1
en,vont,1
sans,souliers,1
sanglots,qui,1
tout,j,1
elle,souriait,1
souffrant,et,1
des,rues,1
voudraient,que,1
du,rideau,1
demeura,taciturne,1
dire:,ma,1
voici,disait-elle,1
lire,des,1
en,réalité,1
valentine,regardait,1
protéger,sauvegarder,1
formé,le,1
tête,enfouie,1
tout,pensif,1
introduisit,chez,1
entendions,dire,1
millie,frotta,1
histoires,louches,1
prévenue,arriva,1
bizarrerie,et,1
seurel,cette,1
eux,répondit,1
les,aventures,1
des,indices,1
chers,de,1
un,rocher,1
chaque,jour,1
théorie,le,1
l,arme,1
arme,en,1
ébranlant,le,1
bas,dit,1
lèvre,duvetée,1
leur,panier,1
cours,chez,1
répondirent,criant,1
bientôt,venir,1
de,fromentin,1
fromentin,on,1
clef,puis,1
des,accidents,1
nous,revenait,1
répondit,m,1
criant,de,1
asseyait,sur,1
le,reflet,1
le,retrouve,1
les,confronte,1
paysan,pour,1
un,serrement,1
prés,sauter,1
clôtures,et,1
ailleurs,le,1
petites,voitures,1
profondément,automatiquement,1
étendu,des,1
t,avais,1
bourges,qu,1
lui,avaient-ils,1
autres,passèrent,1
courait,à,1
étouffé,d,1
fête,où,1
de,mode,1
des,bols,1
été,on,1
trouva,près,1
dit-elle,gravement,1
étudiez,dit-elle,1
étranger,au,1
soir-là,de,1
être,ma,1
se,déshabilla,1
baisser,la,1
chercha,vaguement,1
avait,roulé,1
conducteur,dansant,1
première,vague,1
et,effaré,1
jetant,à,1
entraînés,à,1
un,malin,1
tête,mit,1
combattants,éperdus,1
de,saisissement,1
mauvaise,humeur:,1
couvercle,du,1
avoir,fini,1
du,voleur,1
trouva,devant,1
dessus,c,1
annoncer,la,1
baraque,ondulaient,1
écoulait,lentement,1
place,vide,1
nous,parut,1
tête:,jasmin,1
être,onze,1
en,écartant,1
les,rejoindre,1
aux,questions,1
était,déchargé,1
possède,au,1
pour,remplir,1
un,ficelle,1
mur,soudain,1
homme,pâteux,1
de,mauvais,1
boujardon,seront,1
les,saules,1
approchions,lentement,1
baignaient,la,1
de,vaisseau,1
un,prétendant,1
être,longue:,1
encore,traînais,1
août,que,1
fallait,prendre,1
filles,d,1
était,donnée,1
de,faïence,1
attendu,ses,1
préparée,pour,1
tempes,que,1
désemparé,et,1
été,déjà,1
avoir,droit,1
d,attacher,1
étaient,plu,1
invariablement,avec,1
elle,davantage,1
explique,comment,1
un,balcon,1
dit-il,puis,1
inexplicables,peur,1
présenter,là-bas,1
l,eût,1
rassura,sans,1
vieillard,très,1
vivement,il,1
moins,des,1
ainsi,par,1
femme,comme,1
avions,tant,1
comment,lutterais-je,1
mis,son,1
repas,préparé,1
et,arrêtaient,1
ces,coutumes,1
y,va,1
avait,refoulé,1
ne,cesse,1
pas,dîné,1
maison,perdue,1
faudrait,et,1
lettres,illisibles,1
faisaient,les,1
moi,pensait,1
boire,ma,1
le,regardai,1
rien,la,1
qui,entrait,1
soulever,le,1
précisément,ces,1
supérieur,que,1
allions,à,1
leurs,terrains,1
pensées,et,1
que,pourrait-,1
jeudi,où,1
berceau,entouré,1
doucement,je,1
ma,mansarde,1
chambre,une,1
cloches,pour,1
surprendre,et,1
et,fixé,1
ouvert,en,1
cercle,d,1
tout,bouleverser,1
irai,les,1
ceci,maintenant,1
vos,parents,1
brusque,au,1
vers,meaulnes,1
allez,dit,1
gêne,tout,1
pareille,conduite,1
content,il,1
me,forçant,1
à,chercher,1
une,compagnie,1
séant,ecoute-moi:,1
traversa,le,1
vierzon,personne,1
maison,campagnarde,1
aux,trous,1
sang,au,1
dit,aussi,1
était,obstruée,1
sapins,touffus,1
s,approchait,1
donnait,de,1
aperçut,examinait,1
piano,quelque,1
eut,l,1
naïfs,maman,1
tricotée,comptons,1
était,étudiant,1
discussion,des,1
poussant,des,1
arc-bouté,sur,1
commença,distraitement,1
humectée,de,1
principal,rien,1
perte,de,1
répondait,à,1
groupes,se,1
lointain,au,1
dorés,sur,1
parc,qui,1
endormaient,une,1
enfants,endormis,1
faire,tenez,1
paul-louis,courier,1
extérieur,éclatèrent,1
successivement,sur,1
nous,voyions,1
il,accepte,1
dérangées,s,1
allez-y,si,1
y,étions,1
le,jour:,1
muette,on,1
raide,dallée,1
avions,perdus,1
affaires,ne,1
le,canal,1
aussitôt,oublier,1
livres,tout,1
mouettes,mon,1
demi-,chauve,1
aperçut,bien,1
deux,groupes,1
dis-je,oui,1
hâtait,dans,1
pré,forcé,1
chemin,vers,1
petite,promenade,1
journée,qu,1
fait,ne,1
leur,voleur,1
frissonner,de,1
institutrices,venaient,1
avait,décrit,1
escalada,le,1
dis-je,au,1
que,connaissant,1
sèchent,sur,1
ouvriers,des,1
ressemble,à,1
routes,millie,1
année,ce,1
rapidement,son,1
la,maigre,1
commode,je,1
pour,boire,1
flamme,hélas,1
taille,bien,1
un,brusquement,1
accent,de,1
trouvait,une,1
julie,qui,1
charlotte,pouvaient,1
braconniers,qui,1
malgré,mon,1
toujours,ainsi,1
supplications,elle,1
bien,moins,1
prise,il,1
lire,non,1
meaulnes,rapportant,1
grande,passion,1
paru,dérision,1
facilité,emporterait,1
on,découvrait,1
blessé,par,1
bas,à,1
avions,apportées,1
devait,regarder,1
passage,par,1
sache,au,1
joie,craintive,1
lui,mettant,1
le,coffre,1
pu,songer,1
arrêta,il,1
avoir,cherché,1
faisais,sur,1
parlions,pas,1
enfermais,comme,1
dents,impatient,1
cherchait,pour,1
ainsi,écourté,1
avec,toute,1
main,fiévreuse,1
air,fâché,1
fille,a,1
pieds,jusqu,1
manches,à,1
étroit,il,1
longtemps,ni,1
les,cabinets,1
cartons,de,1
soi,le,1
emplettes,il,1
jamais,demain,1
prouver,à,1
étaient,fatigués,1
tout,irait,1
feu,bégayant,1
et,pleurant,1
de,ménagère,1
officiers,buvaient,1
puis,hésitant,1
ai,ramenés,1
me,dit-elle,1
matin,mon,1
déposant,avec,1
rouges,et,1
desnoues,le,1
le,désirait,1
m,enlevât,1
et,redressant,1
gelé,comme,1
grillés,sur,1
char,romain,1
très,petit,1
approchant,pourriez-vous,1
m,fromentin,1
regardait,par,1
un,corbeau,1
matinée,fut,1
les,toits,1
vitrée,juste,1
cache-nez,dans,1
comptés,la,1
commençait,lentement,1
qui,tombèrent,1
outils,du,1
bourg,était,1
marcher,la,1
effrayée,par,1
en,gars,1
aboutir,à,1
bête,on,1
à,poids,1
ferme,isolée,1
accepter,et,1
couverture,de,1
le,soulevait,1
pigeonnier,plein,1
franchit,le,1
entendait,gémir,1
traînante,à,1
et,louches,1
grands,cartons,1
chacun,par,1
posées,sur,1
offre,la,1
qui,pouvaient,1
disait-il,commis,1
rencontrée,un,1
des,rondes,1
était,charmant,1
follement,poursuivi,1
une,église,1
des,étangs,1
bon,répondait-elle,1
attendrai,répondit-elle,1
rêverie,la,1
en,choeur,1
enfant,triste,1
facilement,monter,1
vides,dont,1
mère,une,1
retour,et,1
rafistoler,nos,1
accotés,au,1
dont,meaulnes,1
ordinaires,ais,1
regardait,d,1
lui,averti,1
donc,assis,1
agissait,du,1
ma,troupe,1
des,salades,1
bien,dit:,1
son,veston,1
rejoignit,son,1
aventure,allait,1
une,portion,1
courtes,jambières,1
est-à-dire,que,1
je,quittai,1
plus,mystérieux,1
trouver,l,1
abrité,sous,1
charrette,à,1
gros,rire,1
mange,silencieusement,1
y,aura,1
année,là,1
ai,lieu,1
les,saulaies,1
gosier,et,1
je,traversais,1
commandait,de,1
galeries,moulées,1
seulement,pensé,1
meubler,mon,1
seuls,elle,1
hochait,la,1
elle,rentrait,1
voisins,disaient:,1
idée,je,1
petite,voix,1
bien,d,1
vacances,un,1
estrade,mais,1
faire,comme,1
eussent,confirmé,1
manger,sous,1
lointains,voyages,1
en,baissant,1
heureux,et,1
bélisaire,ni,1
arbre,dans,1
de,devant,1
il,souffla,1
couverts,on,1
voulait,rien,1
bien,lui,1
naguère,il,1
disant,ceci,1
époux,mais,1
formait,la,1
mal,rassuré,1
ne,fus,1
confondu,avec,1
cheveux,sans,1
son,remords,1
condamne,mais,1
permission,qu,1
par,esprit,1
fille,était,1
tête,qui,1
presque,joyeuse,1
assez,fort,1
aurai,le,1
elle,marchait,1
à,souffler,1
été,très,1
interrompait,là,1
métier,lui,1
grappes,rougies,1
toile,blanche,1
quelles,folies,1
jamais,voulu,1
nos,rendez-vous,1
ils,auront,1
repris,soudain,1
se,releva,1
seule,pendant,1
sursaut,et,1
geste,inconscient,1
partie,des,1
vieux-nançay,fut,1
moins,ce,1
village,des,1
déçu,prétendit,1
a,trouvé,1
vouloir,se,1
de,colère,1
maison,ne,1
qui,bouleversa,1
allait,ce,1
mi-voix,il,1
collet,moi,1
plafond,traversait,1
prenant,par,1
ii,après,1
ferme,voisine,1
laine,grise,1
cour,glacée,1
énoncé,des,1
soupçonne,de,1
aura,demandé,1
se,frotte,1
elle,boitille,1
découvert,en,1
secouant,avant,1
toits,du,1
narines,gonflées,1
amer,mais,1
retirant,une,1
dressé,tout,1
pas,marcher,1
répondit-il,les,1
tous,lorsqu,1
terre,très,1
femme,dans,1
laquelle,un,1
pas,avouer,1
volets,courageusement,1
arrêter,et,1
baroque,de,1
tiens,dit,1
désert,autant,1
entendit,craquer,1
t,en,1
maloyau,et,1
tel,garçon,1
compte,aussitôt,1
oreille,lorsqu,1
ce,corridor,1
des,bonnets,1
complètement,rasé,1
repas,était,1
rondes,et,1
réfugier,un,1
avait,faim,1
suivit,la,1
cadenas,de,1
repas,son,1
bu,s,1
avait,tenu,1
homme,grimpait,1
conduisait,un,1
la,couche,1
inconnus,étaient,1
en,les,1
amusée,il,1
la,teppe,1
les,cavaliers,1
le,mince,1
poursuivait,la,1
précédent,je,1
demanda,qui,1
balayeur,le,1
lui,reprendras,1
seulement,il,1
fièrement,je,1
mourir,et,1
dit-il,soudain,1
allait,suffire,1
dames,des,1
envahi,la,1
que,s,1
l,imitèrent,1
un,atlas,1
grande,chance,1
jeudi,commençait,1
voiture,des,1
à,blanc,1
préparer,mon,1
dissiper,cette,1
ne,songe,1
ces,aventures-là,1
rue,mouillée,1
la,régulière,1
rougis,le,1
éveillé,au,1
verdis,par,1
chaque,bord,1
certain,de,1
traversais,ce,1
époque,encore,1
et,élevait,1
fait,abattre,1
faudra-t-il,que,1
alors,toute,1
aimer,le,1
enfantine,son,1
leur,enseignerais,1
me,trouvaient,1
pré,se,1
te,parle,1
pas,connus,1
rez-de-chaussée,qui,1
hautes,que,1
haut,préau,1
était,tourné,1
ai,décidé,1
elle,apparaisse,1
apparaisse,et,1
elle,répondit,1
disparu,avec,1
avait,crue,1
intéresser,ce,1
prête,à,1
jouer,l,1
régulièrement,plantés,1
est,parfaitement,1
s,éteint,1
royal,enfant,1
en,cantinière,1
vous,passez,1
tombait,quand,1
plus,sombres,1
je,vins,1
taches,rouges,1
dit,je,1
la,grêle,1
sans,regret,1
sablonnières,elle,1
genou,à,1
aurait-il,fallu,1
enfiévré,au,1
démodées,au,1
habillée,de,1
dentelle,noire,1
petite,rue,1
revenez,vendredi,1
quitter,tout,1
balbutié,je,1
conviés,à,1
de,franz,1
les,pâquerettes,1
demandé,de,1
étaient,là,1
répulsion,pour,1
revêtu,un,1
retour,lorsque,1
troubler,cette,1
dehors,chercher,1
fatigué,j,1
ne,tiendraient,1
mangeait,la,1
fumée,il,1
tout,commença,1
commença,environ,1
nous,voir,1
fermions,sur,1
paisibles,qui,1
baigne,dans,1
sera,pas,1
s,essuyant,1
façon,nous,1
arrivés,dans,1
alourdissait,l,1
conciliabule,que,1
nappe,le,1
fracas,clair,1
avant,furieux,1
pénétrant,jusque,1
cria,rageusement:,1
étions,exclus,1
exaspéré,d,1
une,odeur,1
assomption,il,1
souffle,c,1
pensa-t-il,mais,1
comme,celles,1
te,dise,1
de,chants,1
couple,charmant:,1
ouvert,ne,1
avança,curieusement,1
paraissaient,être,1
quitte,elle,1
l,heure:,1
fut,rentré,1
torrent,ou,1
bouleversées,comme,1
aperçut,dans,1
il,plaça,1
porte,malgré,1
tourner,et,1
pouvez,monter,1
mascarade,qui,1
lorsque,tout,1
eûmes,de,1
embuscade,nous,1
elle,engageait,1
débattais,comme,1
contenait,il,1
profonde,ils,1
rentra,bien,1
une,épaule,1
bande,le,1
en,choisit,1
volumes,venus,1
eut,bientôt,1
regarder,alors,1
cour,ils,1
se,poursuivait,1
classe,continua,1
gibecière,a,1
précipitation,folle,1
nuit,paraissait,1
imprécise,l,1
une,religieuse,1
pu,entrer,1
jasmin,fit,1
faubourgs,par,1
table,énorme,1
de,dames,1
matin,qui,1
obscurité,avec,1
soufflait,il,1
chargeaient,dans,1
préparer,durant,1
le,certificat,1
tout,nous,1
voyage,entre,1
jeudi-là,fut,1
autre,semaine,1
dit-il,pour,1
puis,lâchant,1
épicière,et,1
premier,avec,1
cela,pourrait-il,1
lui,nuire,1
soudain,tandis,1
de,bains,1
moindres,détails,1
un,cloporte,1
de,plaisirs,1
la,région,1
ranger,les,1
surprendre,au,1
extraordinaires,pour,1
goûter,ma,1
inquiétude,me,1
arrive,chez,1
garçons,comme,1
genou,en,1
fleurissent,à,1
avais,connu,1
aperçus,tournant,1
grande,chambre,1
dis-je,puisque,1
un,bien,1
nos,supplications,1
fond,d,1
maintenant,affreusement,1
fourreaux,vides,1
jadis,le,1
part,de,1
ruiné,sans,1
approchions,du,1
nos,ombres,1
misérable,de,1
réussi,à,1
delouche,voulut,1
aussitôt,mais,1
voulez-vous,dit-il,1
est,complètement,1
tête:,tu,1
serrent,le,1
il,reprenait:,1
longs,traînaient,1
lui,montrer,1
oui,sans,1
contre,eux,1
en,vins,1
pensifs,devant,1
provisions,que,1
vous,étiez,1
laissai,là,1
blessées,ne,1
faisait,cela,1
affreux,qui,1
du,gouffre,1
cour,aride,1
complète,de,1
problèmes,que,1
autrefois,à,1
approchée,de,1
reconduise,ni,1
ai,renoncé,1
étais,or,1
ai,balbutié,1
entendit,respirer,1
semblait,vouloir,1
pieds,trempés,1
branches,parlant,1
chaumière,perdue,1
immobile,mais,1
complètement,évanoui,1
ferait,suivre,1
jetée,là,1
mur,traînant,1
commencé,à,1
demie,devant,1
eût,tout,1
ont,parlé,1
hochant,doucement,1
était,rempli,1
moisie,qui,1
découvrir,à,1
tantôt,gris,1
plan,sommaire,1
pêches,dans,1
vivement,en,1
heur,du,1
reprenait,durant,1
grand,départ,1
repensé,depuis,1
un,faubourg,1
est,lancé,1
soudain,devant,1
questionnée,vainement,1
là,stupéfaits,1
dormir,ce,1
étangs,glacés,1
assuré,de,1
secouées,de,1
poussée,qui,1
minute,ici,1
sentait,appuyé,1
entendit,crier,1
dis-moi,ce,1
désir,il,1
cette,portion-là,1
esprits,il,1
en,dépit,1
ses,brusques,1
têt,au,1
que,ses,1
gauche,la,1
porte,céda,1
poney,jaune,1
à,coucher,1
monsieur,l,1
manteau,il,1
petit,qui,1
toutes,sortes,1
étrange,(suite),1
étaient,précipités,1
vifs,sous,1
rondes,figures,1
une,étrange,1
hiver-là,il,1
la,nappe,1
partirait,le,1
a,mandée,1
effacé,il,1
avait,obtenu,1
encore,rien,1
explications,d,1
coin,puis,1
de,baisser,1
nouvelle,du,1
mes,grands-parents,1
arrondie,permettait,1
à,sortir,1
guère,et,1
falot,du,1
n,eut,1
immobiliser,bras,1
ce,monsieur,1
place,comme,1
compas,au,1
boue,le,1
la,lutte:,1
un,blessé,1
faire,cause,1
violent,qu,1
s,enfuit,1
d,arrêter,1
les,paquets,1
d,élevage,1
d,ombre,1
refermée,de,1
il,entraînait,1
dire:,nous,1
rester,immobile,1
nom,mais,1
bois,toute,1
route,a,1
déchiré,ici,1
était-il,maintenant,1
suivirent,jours,1
tus,dans,1
cornette,derrière,1
sport,une,1
pensions,qu,1
à,celle-là,1
ait,peut-être,1
étais,d,1
homme,me,1
les,lointains,1
deuil,elle,1
homme,un,1
monter,a,1
son,ouvrage,1
elle,relevait,1
vacances,ses,1
des,portraits,1
ses,bagages,1
amazone,sur,1
lui,présenta,1
avec,delouche,1
trouver,bizarrerie,1
errons,à,1
pour,fêter,1
arrête,un,1
embrun,de,1
folies,vont,1
de,sinistre,1
angle,du,1
sera,fini,1
emmener,meaulnes,1
avoir,entendu,1
genoux,de,1
mains,ce,1
fus,qu,1
d,elle-même,1
eau,ni,1
dit,ce,1
conversations,le,1
conversation,sous,1
manqué,moi,1
rancune,elle,1
je,renonçai,1
promenade,qui,1
eau,l,1
lentement:,tant,1
a,tant,1
né,le,1
front,noircirent,1
qui,glisse,1
cette,suffocante,1
ouvre,doucement,1
petites,étoiles,1
on,apprête,1
augmentais,mes,1
cabinets,de,1
je,transcris,1
pensez,et,1
garde,d,1
à,demie,1
delouche,souvent,1
sable,fin,1
écrivait-il,j,1
époque,de,1
jamais,entré,1
comme,mari,1
sa,détresse,1
dit-elle,pour,1
transis,et,1
embrouiller,dans,1
vite,elle,1
noirci,un,1
les,allumer,1
montais,trois,1
paisible,quelqu,1
lueur,des,1
de,châtaignes,1
du,soufflet,1
ne,connaît,1
sans,attendre,1
par,ici,1
stupéfaits,mon,1
allait,peut-,1
supporter,maintenant,1
et,rangeait,1
chaise,sa,1
sourit,en,1
ras,sa,1
vrai,c,1
infiniment,plus,1
deux,occupés,1
rivière,et,1
longue,mener,1
séparer,du,1
une,bâtisse,1
cru,pouvoir,1
il,franchit,1
alcôve,puis,1
chambre,ne,1
des,costumes,1
fins,gilets,1
un,chant,1
sont,probablement,1
pour,ce,1
une,tenait,1
fous,et,1
avait,dîné,1
lui,versa,1
me,suivez,1
collégien,sous,1
voitures,meaulnes,1
voilà:,c,1
flamme,vacilla,1
un,remue-ménage,1
monter,répondit-il,1
dû,rester,1
cocher,en,1
tendue,il,1
seurel,c,1
impasse,fermée,1
cache-nez,mais,1
silencieux,à,1
le,capitaine,1
surgissait,par,1
pour,pousser,1
certes,dit,1
étrange:,hou-ou,1
d,anxiétés,1
irait,trouver,1
le,faible,1
et,dur,1
yeux,espérant,1
jasmin,frantz,1
nids,et,1
lui,répéta,1
pour,explorer,1
poursuivre,les,1
avions,escompté,1
lui,restèrent,1
naguère,les,1
naufragé,qui,1
de,commode,1
quand,l,1
du,temps,1
aptitude,bien,1
cher,il,1
dit,être,1
pendant,très,1
aussi,brièvement,1
son,teint,1
ne,voudrait,1
tournant,au,1
emporter,je,1
je,pensai:,1
cher,nous,1
revêtu,des,1
reçu,d,1
fous,pensai-je,1
droite,où,1
lui,traîner,1
espoir-là,perdu,1
faite,à,1
ah,fis-je,1
soldat,d,1
paysans,c,1
misérablement,sans,1
imposait,pour,1
étouffement,je,1
venait,finir,1
noce,interrompue,1
s,éloignant,1
groupe,furieux,1
repliée,sous,1
écurie,et,1
guenilles,des,1
donc,ici,1
voir,s,1
voisine,elle-même,1
le,perron,1
retour,je,1
surprise,pas,1
tâche,périlleuse,1
nous,surprirent,1
couloir,où,1
était,petit,1
plaisait,un,1
alentour,venaient,1
si,admiré,1
lisais,j,1
bruit,léger,1
avait,provisoirement,1
cela,depuis,1
jours,hagard,1
doute,j,1
vide,les,1
arrachés,d,1
charmant,dont,1
malle,longue,1
face,peut-être,1
sais,aussi,1
gris,et,1
qui,passent,1
il,sait,1
si,quiet,1
timidement,tout,1
faut,boire,1
distraire,longtemps,1
ils,crurent,1
valentine,parlait,1
a,vous,1
mon,seul,1
jeudi,d,1
autres,savaient,1
hasard,comme,1
chassai,bien,1
les,pans,1
puisque,meaulnes,1
dégoutter,dans,1
répondît,dans,1
d,imaginer,1
retard,à,1
mais,ravagé,1
sauvages,perdus,1
la,barbiche,1
perdu,dans,1
qui,travaillaient,1
fumier,la,1
parallèle,au,1
ruminé,ma,1
âne,trottinant,1
refusant,le,1
étions,plusieurs,1
porte,couraient,1
parvenaient,souvent,1
qui,précédèrent,1
et,amer,1
avait,sous,1
djà,il,1
longues,heures,1
huaient,de,1
pourrons,guère,1
déjà,trop,1
déviant,à,1
à,bétail,1
cachette,pour,1
et,cloutée,1
voleur,il,1
voir,leurs,1
broussaille,mêmes,1
et,reprenaient,1
partout,répandue,1
quelque,dandy,1
chaussures,et,1
bleus:,mais,1
cassée,tremblante,1
quitta,refermant,1
sainte-agathe,alors,1
et,affolé,1
de:,amenez-le,1
le,voilà,1
offre,une,1
puis,après,1
eux,qui,1
seurel,rentra,1
une,bataille,1
vent,à,1
manquais,pas,1
chez,des,1
ans,rien,1
tuer,l,1
sérieux,que,1
coulisse,tant,1
la,grosse,1
d,oies,1
provocant,à,1
en,trois,1
le,tiraient,1
s,effaçaient,1
gendarmes,ne,1
long,détour,1
une,matinée,1
françois,j,1
jour,toute,1
pose,durant,1
arrivait,souvent,1
tarie,couverte,1
pré,je,1
avais,toujours,1
seurel:,ce,1
se,croyant,1
granges,nous,1
non,rien,1
grand,froid,1
monter,une,1
suivre,pour,1
plus,curieuse,1
demi,suffoqué,1
suis,déçu,1
déplaisent,d,1
fait,claquer,1
dirait-elle,simplement,1
s,agenouiller,1
habitués,à,1
savoir,à,1
ces,enfantillages,1
en,entrant,1
finement,modelé,1
de,madame,1
domaine,singulier,1
sans,amertume,1
à,elle-même:,1
lui-même,parla,1
perdu,que,1
défendre,se,1
conviés,audacieusement,1
interrompues,nous,1
dû,déboucher,1
fit,meaulnes,1
se,dirigea,1
ne,subsistait,1
faute,encore,1
peu,calmé,1
situation,à,1
cette,fin,1
grand,terrain,1
enfantillages,est,1
en,votre,1
orgueilleuse,jeunesse,1
s,éteindre,1
rivière,débordée,1
intime,puisque,1
éloignement,et,1
tourmentés,dans,1
lui,plaisait,1
jeune,ménage,1
classes,désertes,1
m,eussent,1
doute,avait-elle,1
aurais-je,pu,1
de,france,1
berceau,était,1
mauvaise,mine,1
ce,perfide,1
seul,parti,1
épaules,appuyées,1
me,raccroche,1
fait,exprès,1
chaque,tentative,1
des,frémissements,1
voulu,croire,1
lettres,il,1
se,chargeait,1
lettres,dont,1
rue,devenait,1
la,providence,1
avais,fini,1
rendez-vous,il,1
auront,convié,1
trépignant,d,1
petites,achevait,1
malade,dans,1
aube,avant,1
déposés,ma,1
jardin,s,1
des,cloches,1
semelle,ils,1
premier,tournant,1
chose,d,1
de,laiton,1
roulaient,des,1
asseyais,sans,1
petite,paysanne,1
çà,dit,1
une,jument,1
tableau,l,1
gare,de,1
élève,à,1
millie,tend,1
nos,veillées,1
parfois,d,1
y,installât,1
rentrant,de,1
puits,ils,1
vis,ses,1
rien,supporter,1
montions,le,1
ainsi,vers,1
à,établir,1
prolongeait,deux,1
réunis,puis,1
le,prit,1
ici,non,1
traînant,à,1
pauvre,logis,1
il,résolut,1
eût,aperçu,1
de,monter,1
leur,demander,1
il,avisa,1
avait,fermé,1
nuit,là-bas,1
énorme,paletot,1
nuit,vint,1
cabriolets,à,1
noeud,de,1
de,cravate,1
plus,âgée,1
elles,laissaient,1
jardins,de,1
ouverts,sur,1
resta,sur,1
enfants,puisqu,1
vous,quitte,1
affolé,par,1
vais,m,1
homme,revêtu,1
bois,fuyant,1
traverse,on,1
déguisées,les,1
exemple,s,1
derrière,il,1
ceinture,et,1
rousseur,était,1
manège,il,1
ce,vous,1
il,rebroussa,1
battoir,et,1
chef-lieu,de,1
injure,un,1
poursuivit,à,1
l,ai-je,1
gendarmes,à,1
un,itinéraire,1
sentier,perdu,1
fut,peine,1
ce,cher,1
condescendance,comme,1
allé,devant,1
immobile,malgré,1
gelée,je,1
serait-elle,je,1
demandé,dans,1
parallèle,à,1
du,vieux-nançay:,1
me,touchant,1
photographies,de,1
force,sur,1
hiver,qu,1
brume,fraîche,1
teint,très,1
s,engagerait,1
plus,surpris,1
pas,chicaniers,1
de,marchand,1
dit,beaucoup,1
devait,briser,1
magasin,pour,1
abattu,le,1
vue,dans,1
lent,à,1
démolies,et,1
mère,cette,1
près,jusqu,1
pourtant,sur,1
romantiques,avec,1
tant,bien,1
elle,descendit,1
sentais,aussi,1
jeune,gens,1
devenus,pauvres,1
bois,où,1
l,abreuvoir,1
écroulé,rien,1
pas,craindre,1
leur,promenade,1
et,courut,1
mouvementée,meaulnes,1
je,mène,1
tromper,notre,1
errante,les,1
la,plaine,1
épaule:,ecoute,1
me,souviens:,1
vont,recommencer,1
crier,encore,1
vous,accueilleront,1
meaulnes,avant,1
passé,là-,1
aux,pommettes,1
jettent,contre,1
façon,échevelée,1
congé,de,1
gravier,blanc,1
silencieusement,c,1
fée,la,1
maison,abandonnée,1
feux,et,1
femme,c,1
comment,celui,1
préveranges,a,1
vivement,chut,1
courage,et,1
utile,à,1
longue,là-bas,1
révolte,cette,1
au,corps,1
jour,berçaient,1
trouvaient,tantôt,1
boîtes,je,1
dehors,c,1
devoirs,avril,1
attendait,comme,1
qui,charrie,1
fatigue,je,1
désoeuvrement,mais,1
assez,longue,1
auberge,le,1
autre,mouvement,1
